year,variable,sector,unit,2C Main_No-LCP,2C Main_10%-LCP,2C Main_50%-LCP,2C Main_100%-LCP,A/R-Focused_10%-LCP,A/R-Focused_50%-LCP,A/R-Focused_100%-LCP,Low-Bioenergy_No-LCP,Low-Bioenergy_10%-LCP,Low-Bioenergy_50%-LCP,Low-Bioenergy_100%-LCP,1.5C_No-LCP,1.5C_10%-LCP,1.5C_50%-LCP,1.5C_100%-LCP
2050,BiomassEJ,Purpose-grown | NoCCS,EJ per yr (mean),22.481755450291004,21.574854447043123,18.66081074339772,16.492252950947186,21.892495999970212,19.675628779105324,17.94100291754452,10.928853434613625,11.503871873877706,11.025065346439392,10.276409283006997,17.188904341378308,17.48857988876114,15.92596838780797,13.994098194734109
2050,BiomassEJ,Residue,EJ per yr (mean),31.60966765018734,31.42157521426276,31.588664579600156,31.908452635781533,31.30135940131965,31.20540299326563,31.396042440194652,23.425588192541916,24.19492720998446,25.86767519175321,26.982548550298542,37.72230047922971,36.79945974218987,35.80748111962073,35.671758922846756
2050,BiomassEJ,Residue | Crop,EJ per yr (mean),22.96338709079355,22.83180441863651,23.108953592383664,23.506822366365487,22.658210216425015,22.502753297130123,22.596475315246668,15.23420921776862,15.97691898762662,17.661528394237774,18.816244965609993,28.90444618430758,28.098518920257852,27.305472348557586,27.284311746967255
2050,BiomassEJ,Residue | Forestry,EJ per yr (mean),8.646281951641935,8.589757416464517,8.479693125858066,8.401628333874195,8.643150464841936,8.7026433088,8.799545261425807,8.191367784012904,8.21802958273871,8.206052717816128,8.166326878664838,8.817854400374193,8.70093483896129,8.502007065664518,8.38723642339355
2050,Biogenic Carbon,Purpose-grown | CCS,GtCO2 /yr,0.857315999730689,0.7024686922255908,0.46880929206673766,0.3728523580802553,0.6914450122014545,0.43844182493891093,0.3328299889112059,0.46554258001081333,0.34938091346595107,0.24627135060367,0.20760243605391898,3.022589750817038,2.445562880593341,1.639599572369549,1.2897848200908888
2050,Biogenic Carbon,Purpose-grown | NoCCS,GtCO2 /yr,1.8959613763078749,1.8194793917006367,1.573728372693208,1.3908466655298797,1.8462671626641542,1.6593113603712157,1.5130245793795878,0.9216666396524157,0.9701598613636866,0.9297805108830554,0.86664384953359,1.4495975994562371,1.474870237285523,1.3430900007051387,1.1801689477559099
2050,Biogenic Carbon,Residue & MSW | CCS,GtCO2 /yr,0.6993535611707028,0.6201827167291858,0.524442579213972,0.49077749659784525,0.6061120524798965,0.47879602255430015,0.425194321878035,0.639002042129104,0.5278673286834327,0.4504383897686091,0.43178059233141686,1.8891847190532933,1.667099634902835,1.3777523309676147,1.2863646248444
2050,Biogenic Carbon,Residue & MSW | NoCCS,GtCO2 /yr,2.434573728205655,2.49804466569332,2.608445097793025,2.669389397639208,2.5018852929850377,2.6215297521877954,2.691530305206046,1.7984396537675889,1.9772381682485116,2.1981605771830757,2.3120884809309756,1.761754857129002,1.9060034656151459,2.111811824870478,2.191832921131122
2050,Land,Cropland | Energy,Mha,176.34239226035788,161.01992823538882,130.83816771660673,113.47167080679111,162.30098093899161,135.49628328512995,120.75516620093045,89.45988562704672,86.02258864036861,78.10270217406274,72.11726009630065,281.6931715818147,243.72441945794708,183.22155655744777,151.31860299377715
2050,Land,Cropland | NonEnergy,Mha,20.52548570585929,0.24604533820724309,-49.535988570204204,-87.69031797007389,9.494490784344041,-20.325095547283468,-45.56382680488407,44.193318926775774,12.048881079313219,-50.420618548162246,-92.6721385521206,-1.8977981430064046,-34.37734619311426,-98.89447242810049,-143.12960217217156
2050,Land,Forest | Managed,Mha,49.630840490982585,45.78407486550516,38.267141230140645,33.601368634514834,51.23810484237935,59.88042413939226,70.71854518224387,56.356731820918064,50.22913365569226,40.552326431143875,35.19417984912129,42.340681628947095,36.632502003485804,28.422782342095488,24.307702826679357
2050,Land,Forest | Unmanaged,Mha,-95.93315957824383,-52.73270861644706,43.13045484000777,109.26652774094971,-16.637081228663195,175.98588615632713,323.98844252174007,-75.73825405793738,-22.701412093605118,76.50770279250455,140.47801733491102,-122.31687492324707,-46.194728577340605,86.62094295210133,165.2502308037239
2050,Land,Other Natural Land,Mha,-45.91274421225871,-30.68569231627484,4.851777871163882,29.908625799041292,-63.369764931710314,-109.93744095344259,-149.61275583414582,-39.014407425029674,-19.813108402981275,17.665297669670327,41.111896860050976,-55.28839083608451,-28.554512081681292,20.791972268586456,44.3173745058284
2050,Land,Pasture,Mha,-104.65259757947996,-123.6316784959346,-167.55135915186057,-198.5576802298873,-143.02679148079673,-241.09979116049178,-320.2854323841672,-75.25676206101535,-105.78597687983282,-162.40713242265224,-196.229240311305,-144.53045153202964,-171.23026026250233,-220.16288134067108,-242.06426818043514
2050,Land,Cropland | Energy | CCS,Mha,54.90952550996174,44.850827473687524,30.030363621098964,23.988321969480626,44.22180137572619,28.31946014048808,21.77362253671053,30.02242586911171,22.776598625198233,16.35511033151809,13.936951961940474,190.3862308555366,152.0350878075951,100.71781807008453,79.01704059378937
2050,Land,Cropland | Energy | NonCCS,Mha,121.43286675039614,116.16910076170129,100.80780409550778,89.48334883731049,118.07917956326543,107.17682314464187,98.98154366421991,59.437459757935,63.24599001517038,61.74759184254465,58.18030813436018,91.30694072627807,91.68933165035199,82.50373848736324,72.30156239998777
2050,Land Carbon Stock Change,Forest,GtCO2 /yr,3.305985998931715,1.518655641977906,-1.963386521923551,-4.067982186622417,-0.09414119536705447,-7.290857921155605,-12.326445243111653,1.6237868346719235,-0.35972100422448944,-3.497639717861444,-5.335454248792728,4.7590107515693125,1.774362566252458,-2.7521778201231197,-5.1884655193790055
2050,Land Carbon Stock Change,Other Natural Land,GtCO2 /yr,1.480331658162468,1.0110268829856852,0.027878792232728787,-0.5947950563530878,2.0136705293846737,3.3403427830825003,4.397211406372613,1.203312318850346,0.6242593901509824,-0.35201145805894535,-0.8765460405698873,1.7475157429988968,0.9730709686819092,-0.2977089945888916,-0.8464430741504175
