Policy_Scenario,LCP_scenario,year,unit,Electricity,Refining,Gas & Hydrogen,Final energy,BECCS: Residue & MSW,BECCS: Purpose-grown,LULUCF
A/R-Focused,10%-LCP,2030,GtCO2 per yr,9.429668189902387,1.0679246233811086,0.07015910003151987,22.548882540453043,-0.08901938468442823,-0.04681586231918874,1.16831518024091
A/R-Focused,10%-LCP,2035,GtCO2 per yr,6.808703023196213,1.035748249856006,0.09873575801375079,20.65024149751817,-0.2782318707976727,-0.1883968891354834,1.2164990254226025
A/R-Focused,10%-LCP,2040,GtCO2 per yr,5.211275968962795,1.015312289596384,0.1308722970289854,18.95800054635272,-0.5268182829168282,-0.4698523382735256,1.9611367100586226
A/R-Focused,10%-LCP,2045,GtCO2 per yr,3.766738608080954,0.9597029602612781,0.19335927192088043,17.5438007636585,-0.8758366438788683,-1.0332962868144715,2.8522715744255187
A/R-Focused,10%-LCP,2050,GtCO2 per yr,2.902285398463344,0.8647848967988572,0.25741646570704335,16.15418620426621,-1.233558693252231,-1.8773729837967943,3.3794343391770236
A/R-Focused,10%-LCP,2055,GtCO2 per yr,2.444315950366899,0.8091142228656848,0.3858885309377679,15.148903668691187,-1.573208412639679,-2.4222200133343263,1.3386051458032944
A/R-Focused,10%-LCP,2060,GtCO2 per yr,2.1680726377693187,0.7788600616905863,0.4677277533015538,14.124427139787144,-1.9026252134911057,-2.949366148572412,0.9147105999485665
A/R-Focused,10%-LCP,2065,GtCO2 per yr,1.9873326133613989,0.7791575185559367,0.5307806743110695,12.867645372906814,-2.274279294086484,-3.562771736208739,0.6854859308907337
A/R-Focused,10%-LCP,2070,GtCO2 per yr,1.9110243875874886,0.8260629402637916,0.5804749229311704,11.422167854301414,-2.7035437413522585,-4.500382420918725,0.9648370161547895
A/R-Focused,10%-LCP,2075,GtCO2 per yr,1.8477480096595946,0.8221123705409699,0.61276511148053725,9.479328972614399,-3.215210872665124,-6.33421088554605,2.555634687990774
A/R-Focused,10%-LCP,2080,GtCO2 per yr,1.8137853381982416,0.8048974970928537,0.6406353405593646,7.793151778683355,-3.6249928095499846,-7.652425261172708,1.4328480879718382
A/R-Focused,10%-LCP,2085,GtCO2 per yr,1.7637925509122034,0.7614198911318066,0.6438710980996184,6.193516655902521,-3.967072552383473,-8.508874519550163,0.7237413234009654
A/R-Focused,10%-LCP,2090,GtCO2 per yr,1.6899825637077335,0.6764437786553792,0.6141751072050847,4.561733727175917,-4.256147877070302,-9.2468269467238,0.6518748052559313
A/R-Focused,10%-LCP,2095,GtCO2 per yr,1.6193858512064527,0.5676337672871374,0.5537628353557784,2.986407832648386,-4.491992402427418,-9.830838977362172,0.4820503975982195
A/R-Focused,10%-LCP,2100,GtCO2 per yr,1.5216027903391711,0.45903609728504413,0.4732324733976001,1.5714728526183221,-4.717380638829334,-10.384802653153045,0.3087778154609673
A/R-Focused,50%-LCP,2020,GtCO2 per yr,12.965826741383463,1.062431091533924,0.11959544056074628,24.352435743254617,-1.1596794916666666e-5,0,0.732779319133435
A/R-Focused,50%-LCP,2025,GtCO2 per yr,12.32068644927072,1.0859616929473768,0.06545056901607199,23.852321050751126,-0.010012975889903561,-0.00334569522481944,2.0759411836905586
A/R-Focused,50%-LCP,2030,GtCO2 per yr,10.200421294425846,1.0780956627078053,0.09174378059781485,22.852813416591843,-0.06470533415120754,-0.029813284646360263,-0.8969000911011771
A/R-Focused,50%-LCP,2035,GtCO2 per yr,7.930295359760303,1.0542229032087742,0.129924669740885,21.140580540556584,-0.19725957794066962,-0.11308796108253703,-2.0525355779203562
A/R-Focused,50%-LCP,2040,GtCO2 per yr,6.349751506277274,1.0454961347018146,0.1653672652001168,19.638490544981718,-0.3831713809592919,-0.2860193805774177,-2.2277314829241313
A/R-Focused,50%-LCP,2045,GtCO2 per yr,4.727573210126243,1.01019742268767,0.22192124429163618,18.435389603319884,-0.6724370206086441,-0.6431364259529209,-1.4264632324303255
